   0.0000000000000000      ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   3.3333333333333332E-004 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   6.6666666666666664E-004 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.0000000000000000E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.3333333333333333E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.6666666666666666E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   2.0000000000000000E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   2.3333333333333335E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   2.6666666666666670E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   3.0000000000000005E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   3.3333333333333340E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   3.6666666666666675E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   4.0000000000000010E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   4.3333333333333340E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   4.6666666666666671E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   5.0000000000000001E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   5.3333333333333332E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   5.6666666666666662E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   5.9999999999999993E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   6.3333333333333323E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   6.6666666666666654E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   6.9999999999999984E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   7.3333333333333315E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   7.6666666666666645E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   7.9999999999999984E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   8.3333333333333315E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   8.6666666666666645E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   8.9999999999999976E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   9.3333333333333306E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   9.6666666666666637E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   9.9999999999999967E-003 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.0333333333333330E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.0666666666666663E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.0999999999999996E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.1333333333333329E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.1666666666666662E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.1999999999999995E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.2333333333333328E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.2666666666666661E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.2999999999999994E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.3333333333333327E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.3666666666666660E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.3999999999999993E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.4333333333333326E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.4666666666666659E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.4999999999999993E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.5333333333333326E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.5666666666666659E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.5999999999999993E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.6333333333333328E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.6666666666666663E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.6999999999999998E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.7333333333333333E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
   1.7666666666666667E-002 ,  -80.999999999999972      ,   234.99992510411101      ,   2.0331513494494233E-014
