0,1.57E-06,0.12492703,0.788754439
3.33E-04,1.44E-06,0.124926845,0.788755325
6.67E-04,9.24E-07,0.124926104,0.78875941
1.00E-03,-1.08E-07,0.124924622,0.788768123
1.33E-03,-1.66E-06,0.124922392,0.788781512
1.67E-03,-3.74E-06,0.124919404,0.788799665
2.00E-03,-6.36E-06,0.124915646,0.788822665
2.33E-03,-9.52E-06,0.124911111,0.788850568
2.67E-03,-1.32E-05,0.124905797,0.788883387
3.00E-03,-1.75E-05,0.124899708,0.788921089
3.33E-03,-2.22E-05,0.124892853,0.788963612
3.67E-03,-2.75E-05,0.124885242,0.789010879
4.00E-03,-3.34E-05,0.124876882,0.789062825
4.33E-03,-3.97E-05,0.12486778,0.78911941
4.67E-03,-4.66E-05,0.124857937,0.789180613
5.00E-03,-5.39E-05,0.124847355,0.789246422
5.33E-03,-6.18E-05,0.124836034,0.789316839
5.67E-03,-7.02E-05,0.124823968,0.78939191
6.00E-03,-7.92E-05,0.124811146,0.789471717
6.33E-03,-8.86E-05,0.124797556,0.789556356
6.67E-03,-9.86E-05,0.124783189,0.789645898
7.00E-03,-1.09E-04,0.124768042,0.789740359
7.33E-03,-1.20E-04,0.12475212,0.789839699
7.67E-03,-1.32E-04,0.124735434,0.789943842
8.00E-03,-1.44E-04,0.124717996,0.790052692
8.33E-03,-1.57E-04,0.124699816,0.790166163
8.67E-03,-1.70E-04,0.124680902,0.790284212
9.00E-03,-1.84E-04,0.124661249,0.790406857
9.33E-03,-1.98E-04,0.124640852,0.790534151
9.67E-03,-2.13E-04,0.124619702,0.790666152
1.00E-02,-2.28E-04,0.124597793,0.790802917
1.03E-02,-2.44E-04,0.124575117,0.7909445
1.07E-02,-2.60E-04,0.124551669,0.791090941
1.10E-02,-2.77E-04,0.124527448,0.791242255
1.13E-02,-2.94E-04,0.124502454,0.791398427
1.17E-02,-3.12E-04,0.124476693,0.791559423
1.20E-02,-3.31E-04,0.124450172,0.791725191
1.23E-02,-3.50E-04,0.124422895,0.791895686
1.27E-02,-3.69E-04,0.124394866,0.79207089
1.30E-02,-3.89E-04,0.124366084,0.7922508
1.33E-02,-4.10E-04,0.124336547,0.792435436
1.37E-02,-4.31E-04,0.124306251,0.792624839
1.40E-02,-4.53E-04,0.124275189,0.792819043
1.43E-02,-4.75E-04,0.124243362,0.793018063
1.47E-02,-4.97E-04,0.124210769,0.793221886
1.50E-02,-5.21E-04,0.124177417,0.793430469
1.53E-02,-5.44E-04,0.12414331,0.79364378
1.57E-02,-5.69E-04,0.124108448,0.793861811
1.60E-02,-5.94E-04,0.124072831,0.794084575
1.63E-02,-6.19E-04,0.124036457,0.794312082
1.67E-02,-6.45E-04,0.123999325,0.794544339
1.70E-02,-6.71E-04,0.123961433,0.794781352
1.73E-02,-6.98E-04,0.123922782,0.795023128
1.77E-02,-7.26E-04,0.123883371,0.795269674
1.80E-02,-7.54E-04,0.123843196,0.795521012
1.83E-02,-7.82E-04,0.123802252,0.795777176
1.87E-02,-8.11E-04,0.123760538,0.796038187
1.90E-02,-8.41E-04,0.123718056,0.79630403
1.93E-02,-8.71E-04,0.12367481,0.79657466
1.97E-02,-9.02E-04,0.123630809,0.796850022
2.00E-02,-9.33E-04,0.123586058,0.79713007
2.03E-02,-9.64E-04,0.123540561,0.797414774
2.07E-02,-9.97E-04,0.12349432,0.797704118
2.10E-02,-1.03E-03,0.123447337,0.797998088
2.13E-02,-1.06E-03,0.123399613,0.798296675
2.17E-02,-1.10E-03,0.12335115,0.79859987
2.20E-02,-1.13E-03,0.123301947,0.798907668
2.23E-02,-1.17E-03,0.123252003,0.799220087
2.27E-02,-1.20E-03,0.123201312,0.799537171
2.30E-02,-1.24E-03,0.123149866,0.79985898
2.33E-02,-1.27E-03,0.123097658,0.800185563
2.37E-02,-1.31E-03,0.123044689,0.800516925
2.40E-02,-1.35E-03,0.122990964,0.800853016
2.43E-02,-1.39E-03,0.122936493,0.801193766
2.47E-02,-1.42E-03,0.122881281,0.801539126
2.50E-02,-1.46E-03,0.122825335,0.801889059
2.53E-02,-1.50E-03,0.122768655,0.802243551
2.57E-02,-1.54E-03,0.122711239,0.802602618
2.60E-02,-1.58E-03,0.122653084,0.802966295
2.63E-02,-1.62E-03,0.122594182,0.803334632
2.67E-02,-1.67E-03,0.122534524,0.803707703
2.70E-02,-1.71E-03,0.1224741,0.80408558
2.73E-02,-1.75E-03,0.122412905,0.804468303
2.77E-02,-1.79E-03,0.12235094,0.804855874
2.80E-02,-1.84E-03,0.122288207,0.805248269
2.83E-02,-1.88E-03,0.122224712,0.805645438
2.87E-02,-1.93E-03,0.122160464,0.806047323
2.90E-02,-1.97E-03,0.122095467,0.806453884
2.93E-02,-2.02E-03,0.122029723,0.806865104
2.97E-02,-2.06E-03,0.121963231,0.807280999
3.00E-02,-2.11E-03,0.121895986,0.807701604
3.03E-02,-2.16E-03,0.121827983,0.808126952
3.07E-02,-2.21E-03,0.12175922,0.808557069
3.10E-02,-2.25E-03,0.121689694,0.808991966
3.13E-02,-2.30E-03,0.121619407,0.809431638
3.17E-02,-2.35E-03,0.12154836,0.809876075
3.20E-02,-2.40E-03,0.121476556,0.810325249
3.23E-02,-2.45E-03,0.121404001,0.810779115
3.27E-02,-2.50E-03,0.121330703,0.811237618
3.30E-02,-2.56E-03,0.121256665,0.811700727
3.33E-02,-2.61E-03,0.121181886,0.812168455
3.37E-02,-2.66E-03,0.121106357,0.812640866
3.40E-02,-2.71E-03,0.121030066,0.813118054
3.43E-02,-2.77E-03,0.120953002,0.81360011
3.47E-02,-2.82E-03,0.120875158,0.814087073
3.50E-02,-2.88E-03,0.120796537,0.814578937
3.53E-02,-2.93E-03,0.120717145,0.815075652
3.57E-02,-2.99E-03,0.12063699,0.815577151
3.60E-02,-3.04E-03,0.120556076,0.816083396
3.63E-02,-3.10E-03,0.120474406,0.816594385
3.67E-02,-3.16E-03,0.120391974,0.817110144
3.70E-02,-3.22E-03,0.12030878,0.817630683
3.73E-02,-3.27E-03,0.120224826,0.81815599
3.77E-02,-3.33E-03,0.120140113,0.818686042
3.80E-02,-3.39E-03,0.120054645,0.819220823
3.83E-02,-3.45E-03,0.119968421,0.819760333
3.87E-02,-3.51E-03,0.11988144,0.82030459
3.90E-02,-3.57E-03,0.119793697,0.820853617
3.93E-02,-3.64E-03,0.11970519,0.821407438
